id,title,wards,point,createdOn,modifiedOn,titleNe,description,cause,verified,verificationMessage,approved,polygon,incidentOn,reportedOn,streetAddress,detail,needFollowup,region,regionId,dataSourceId,dataSource,source,event,hazard,loss,createdBy,updatedBy,hazard_name,month,year
38556,Landslide at Rolpa Municipality-10,[5206],"{'type': 'Point', 'coordinates': [82.67848148, 28.37640803]}",2020-02-28T05:09:20.869645+05:45,2025-10-28T15:53:22.278533+05:45,,,,True,,True,,2018-07-01 18:15:00+00:00,2018-07-04T09:45:00+05:45,,,False,,,38556,drr_api,nepal_police,,17,31233,,,landslide,7,2018
38554,Landslide at Khandbari Municipality-5,[1663],"{'type': 'Point', 'coordinates': [87.21452623, 27.42936019]}",2020-02-28T05:09:20.955686+05:45,2025-10-28T15:53:22.314502+05:45,,,,True,,True,,2018-07-02 18:15:00+00:00,2018-07-04T09:45:00+05:45,,,False,,,38554,drr_api,nepal_police,,17,31235,,,landslide,7,2018
38552,Flood at Triyuga Municipality-7,[2779],"{'type': 'Point', 'coordinates': [86.61833354, 26.8539628]}",2020-02-28T05:09:21.041900+05:45,2025-10-28T15:53:22.353037+05:45,,,,True,,True,,2018-07-01 18:15:00+00:00,2018-07-04T09:45:00+05:45,,,False,,,38552,drr_api,nepal_police,,11,420855,,,flood,7,2018
38551,Flood at Bhajani Municipality-8,[5369],"{'type': 'Point', 'coordinates': [81.02741626, 28.4824643]}",2020-02-28T05:09:21.086727+05:45,2025-10-28T15:53:22.368407+05:45,,,,True,,True,,2018-07-01 18:15:00+00:00,2018-07-04T09:45:00+05:45,,,False,,,38551,drr_api,other,,11,420856,,,flood,7,2018
38550,Flood at Bhajani Municipality-7,[5389],"{'type': 'Point', 'coordinates': [80.91850582, 28.47920896]}",2020-02-28T05:09:21.127038+05:45,2025-10-28T15:53:22.384754+05:45,,,,True,,True,,2018-07-01 18:15:00+00:00,2018-07-04T09:45:00+05:45,,,False,,,38550,drr_api,other,,11,420858,,,flood,7,2018
38549,Flood at Bhajani Municipality-5,[5390],"{'type': 'Point', 'coordinates': [80.96082558, 28.46255487]}",2020-02-28T05:09:21.168089+05:45,2025-10-28T15:53:22.399835+05:45,,,,True,,True,,2018-07-01 18:15:00+00:00,2018-07-04T09:45:00+05:45,,,False,,,38549,drr_api,other,,11,420860,,,flood,7,2018
38548,Flood at Dhankaul Rural Municipality-6,[5496],"{'type': 'Point', 'coordinates': [85.38778194, 26.86819896]}",2020-02-28T05:09:21.223668+05:45,2025-10-28T15:53:22.414475+05:45,,,,True,,True,,2018-07-02 18:15:00+00:00,2018-07-04T09:45:00+05:45,,,False,,,38548,drr_api,other,,11,31241,,,flood,7,2018
2794,Landslide at Gosaikunda Rural Municipality-4,[1428],"{'type': 'Point', 'coordinates': [85.46091, 28.1755]}",2020-02-28T05:24:04.143661+05:45,2025-10-28T15:56:56.156596+05:45,,,,True,,True,,2011-08-17 18:15:00+00:00,2016-08-02T02:09:31+05:45,,,False,,,2794,drr_api,nepal_police,,17,429946,,,landslide,8,2011
38515,Landslide at Indrasarowar Rural Municipality-1,[2357],"{'type': 'Point', 'coordinates': [85.15673202, 27.60416926]}",2020-02-28T05:09:22.943377+05:45,2025-10-28T15:53:22.966262+05:45,,,,True,,True,,2018-07-01 18:15:00+00:00,2018-07-03T22:10:32+05:45,,,False,,,38515,drr_api,nepal_police,,17,420909,,,landslide,7,2018
38546,Landslide at Gorkha Municipality-11,[3394],"{'type': 'Point', 'coordinates': [84.57962435, 27.97337269]}",2020-02-28T05:09:21.278569+05:45,2025-10-28T15:53:22.446845+05:45,,,,True,,True,,2018-07-02 18:15:00+00:00,2018-07-04T09:45:00+05:45,,,False,,,38546,drr_api,other,,17,420863,,,landslide,7,2018
38541,Landslide at Banfikot Rural Municipality-6,[1510],"{'type': 'Point', 'coordinates': [82.44801297, 28.7180374]}",2020-02-28T05:09:21.457692+05:45,2025-10-28T15:53:22.531654+05:45,,,,True,,True,,2018-07-01 18:15:00+00:00,2018-07-03T09:45:00+05:45,,,False,,,38541,drr_api,nepal_police,,17,420871,,,landslide,7,2018
38539,Landslide at Chichila Rural Municipality-4,[1676],"{'type': 'Point', 'coordinates': [87.25297167, 27.48950968]}",2020-02-28T05:09:21.563763+05:45,2025-10-28T15:53:22.559900+05:45,,,,True,,True,,2018-07-01 18:15:00+00:00,2018-07-03T09:45:00+05:45,,,False,,,38539,drr_api,nepal_police,,17,420874,,,landslide,7,2018
38537,Flood at Sarawal Rural Municipality-7,[3559],"{'type': 'Point', 'coordinates': [83.74428798, 27.42358446]}",2020-02-28T05:09:21.689098+05:45,2025-10-28T15:53:22.592814+05:45,,,,True,,True,,2018-07-01 18:15:00+00:00,2018-07-03T09:45:00+05:45,,,False,,,38537,drr_api,nepal_police,,11,420877,,,flood,7,2018
38532,Flood at Jitpur Simara Submetropolitan City-10,[6665],"{'type': 'Point', 'coordinates': [84.95530632, 27.08692321]}",2020-02-28T05:09:21.975840+05:45,2025-10-28T15:53:22.673759+05:45,,,,True,,True,,2018-07-01 18:15:00+00:00,2018-07-03T09:45:00+05:45,,,False,,,38532,drr_api,nepal_police,,11,420883,,,flood,7,2018
38529,Landslide at Biruwa Rural Municipality-2,[2987],"{'type': 'Point', 'coordinates': [83.87272929, 28.04280831]}",2020-02-28T05:09:22.151040+05:45,2025-10-28T15:53:22.720805+05:45,,,,True,,True,,2018-07-01 18:15:00+00:00,2018-07-03T09:45:00+05:45,,,False,,,38529,drr_api,nepal_police,,17,420886,,,landslide,7,2018
38528,Landslide at Thaha Municipality-7,[2307],"{'type': 'Point', 'coordinates': [85.02405359, 27.66176156]}",2020-02-28T05:09:22.215667+05:45,2025-10-28T15:53:22.736825+05:45,,,,True,,True,,2018-07-01 18:15:00+00:00,2018-07-03T09:45:00+05:45,,,False,,,38528,drr_api,nepal_police,,17,420887,,,landslide,7,2018
38524,Flood at Triyuga Municipality-11,[2782],"{'type': 'Point', 'coordinates': [86.70993158, 26.82610801]}",2020-02-28T05:09:22.507661+05:45,2025-10-28T15:53:22.805712+05:45,,,,True,,True,,2018-07-01 18:15:00+00:00,2018-07-03T09:45:00+05:45,,,False,,,38524,drr_api,nepal_police,,11,420894,,,flood,7,2018
38516,Landslide at Gurbhakot Municipality-1,[2671],"{'type': 'Point', 'coordinates': [81.93633225, 28.35591901]}",2020-02-28T05:09:22.894908+05:45,2025-10-28T15:53:22.949756+05:45,,,,True,,True,,2018-07-01 18:15:00+00:00,2018-07-03T22:09:58+05:45,,,False,,,38516,drr_api,nepal_police,,17,31269,,,landslide,7,2018
38514,Landslide at Diktel Rupakot Majhuwagadhi Municipality-12,[914],"{'type': 'Point', 'coordinates': [86.77836383, 27.30569308]}",2020-02-28T05:09:22.985901+05:45,2025-10-28T15:53:22.980984+05:45,,,,True,,True,,2018-07-01 18:15:00+00:00,2018-07-03T22:11:35+05:45,,,False,,,38514,drr_api,nepal_police,,17,420911,,,landslide,7,2018
38477,Landslide at Aarughat Rural Municipality-2,[3421],"{'type': 'Point', 'coordinates': [84.88521364, 28.12402593]}",2020-02-28T05:09:24.818324+05:45,2025-10-28T15:53:23.602175+05:45,,,,True,,True,,2018-06-27 18:15:00+00:00,2018-07-01T09:45:00+05:45,,,False,,,38477,drr_api,nepal_police,,17,420960,,,landslide,6,2018
38475,Landslide at Gangajamuna Rural Municipality-4,[3096],"{'type': 'Point', 'coordinates': [84.93817519, 28.03606183]}",2020-02-28T05:09:24.892702+05:45,2025-10-28T15:53:23.631828+05:45,,,,True,,True,,2018-06-26 18:15:00+00:00,2018-07-01T09:45:00+05:45,,,False,,,38475,drr_api,other,,17,420962,,,landslide,6,2018
38474,Landslide at Netrawati Dabjong Rural Municipality-1,[3169],"{'type': 'Point', 'coordinates': [84.96000722, 28.01514308]}",2020-02-28T05:09:24.927501+05:45,2025-10-28T15:53:23.646672+05:45,,,,True,,True,,2018-06-26 18:15:00+00:00,2018-07-01T09:45:00+05:45,,,False,,,38474,drr_api,other,,17,420964,,,landslide,6,2018
38468,Landslide at Khaniyabash Rural Municipality-5,[3104],"{'type': 'Point', 'coordinates': [85.02228522, 28.04226264]}",2020-02-28T05:09:25.158899+05:45,2025-10-28T15:53:23.740364+05:45,,,,True,,True,,2018-06-26 18:15:00+00:00,2018-07-01T20:13:44+05:45,,,False,,,38468,drr_api,other,,17,420972,,,landslide,6,2018
38452,Landslide at Arjunchaupari Rural Municipality-5,[3049],"{'type': 'Point', 'coordinates': [83.73013354, 28.12806818]}",2020-02-28T05:09:26.042307+05:45,2025-10-28T15:53:24.025381+05:45,,,,True,,True,,2018-06-25 18:15:00+00:00,2018-06-27T09:45:00+05:45,,,False,,,38452,drr_api,nepal_police,,17,31331,,,landslide,6,2018
38443,Landslide at Galkot Municipality-6,[5022],"{'type': 'Point', 'coordinates': [83.43721744, 28.23838424]}",2020-02-28T05:09:26.395883+05:45,2025-10-28T15:53:24.186143+05:45,,,,True,,True,,2018-06-24 18:15:00+00:00,2018-06-27T09:45:00+05:45,,,False,,,38443,drr_api,other,,17,421003,,,landslide,6,2018
38442,Landslide at Galkot Municipality-10,[5041],"{'type': 'Point', 'coordinates': [83.33587776, 28.28072379]}",2020-02-28T05:09:26.450885+05:45,2025-10-28T15:53:24.203325+05:45,,,,True,,True,,2018-06-24 18:15:00+00:00,2018-06-27T09:45:00+05:45,,,False,,,38442,drr_api,other,,17,421005,,,landslide,6,2018
38441,Flood at Bareng Rural Municipality-2,[5027],"{'type': 'Point', 'coordinates': [83.49657696, 28.14908597]}",2020-02-28T05:09:26.486531+05:45,2025-10-28T15:53:24.218441+05:45,,,,True,,True,,2018-06-24 18:15:00+00:00,2018-06-27T09:45:00+05:45,,,False,,,38441,drr_api,other,,11,421007,,,flood,6,2018
38437,Landslide at Bhirkot Municipality-1,[3037],"{'type': 'Point', 'coordinates': [83.80636402, 28.03981036]}",2020-02-28T05:09:26.648814+05:45,2025-10-28T15:53:24.280999+05:45,,,,True,,True,,2018-06-24 18:15:00+00:00,2018-06-27T09:45:00+05:45,,,False,,,38437,drr_api,nepal_police,,17,31346,,,landslide,6,2018
38423,Landslide at Waling Municipality-10,[3064],"{'type': 'Point', 'coordinates': [83.75032154, 27.96620399]}",2020-02-28T05:09:27.271509+05:45,2025-10-28T15:53:24.523805+05:45,,,,True,,True,,2018-06-23 18:15:00+00:00,2018-06-26T09:45:00+05:45,,,False,,,38423,drr_api,nepal_police,,17,421034,,,landslide,6,2018
38390,Landslide at Gauriganga Municipality-3,[5297],"{'type': 'Point', 'coordinates': [80.70257318, 28.78399043]}",2020-02-28T05:09:29.042979+05:45,2025-10-28T15:53:25.093514+05:45,,,,True,,True,,2018-06-20 18:15:00+00:00,2018-06-23T09:45:00+05:45,,,False,,,38390,drr_api,nepal_police,,17,421075,,,landslide,6,2018
38383,Landslide at Menchayam Rural Municipality-1,[1840],"{'type': 'Point', 'coordinates': [87.54636772, 27.2200706]}",2020-02-28T05:09:29.436455+05:45,2025-10-28T15:53:25.302704+05:45,,,,True,,True,,2018-06-20 18:15:00+00:00,2018-06-23T09:45:00+05:45,,,False,,,38383,drr_api,nepal_police,,17,31399,,,landslide,6,2018
38376,Landslide at Gorkha Municipality-12,[3395],"{'type': 'Point', 'coordinates': [84.56377099, 27.9569067]}",2020-02-28T05:09:29.763820+05:45,2025-10-28T15:53:25.543881+05:45,,,,True,,True,,2018-06-19 18:15:00+00:00,2018-06-21T09:45:00+05:45,,,False,,,38376,drr_api,nepal_police,,17,31406,,,landslide,6,2018
38368,Landslide at Tokha Municipality-11,[3782],"{'type': 'Point', 'coordinates': [85.31981492, 27.74203922]}",2020-02-28T05:09:30.068185+05:45,2025-10-28T15:53:25.678226+05:45,,,,True,,True,,2018-06-17 18:15:00+00:00,2018-06-20T09:45:00+05:45,,,False,,,38368,drr_api,nepal_police,,17,421111,,,landslide,6,2018
38356,Landslide at Sirijangha Rural Municipality-1,[1807],"{'type': 'Point', 'coordinates': [87.82660293, 27.31069735]}",2020-02-28T05:09:30.546113+05:45,2025-10-28T15:53:25.924906+05:45,,,,True,,True,,2018-06-16 18:15:00+00:00,2018-06-18T09:45:00+05:45,,,False,,,38356,drr_api,nepal_police,,17,421126,,,landslide,6,2018
38355,Landslide at Biruwa Rural Municipality-5,[3056],"{'type': 'Point', 'coordinates': [83.9235937, 28.01150922]}",2020-02-28T05:09:30.614781+05:45,2025-10-28T15:53:25.942543+05:45,,,,True,,True,,2018-06-16 18:15:00+00:00,2018-06-18T09:45:00+05:45,,,False,,,38355,drr_api,nepal_police,,17,31426,,,landslide,6,2018
38354,Landslide at Gokulganga Rural Municipality-6,[5196],"{'type': 'Point', 'coordinates': [86.15685882, 27.47307463]}",2020-02-28T05:09:30.668656+05:45,2025-10-28T15:53:25.958967+05:45,,,,True,,True,,2018-06-16 18:15:00+00:00,2018-06-18T09:45:00+05:45,,,False,,,38354,drr_api,nepal_police,,17,421130,,,landslide,6,2018
38353,Landslide at Kakani Rural Municipality-4,[3659],"{'type': 'Point', 'coordinates': [85.22506981, 27.82215077]}",2020-02-28T05:09:30.715048+05:45,2025-10-28T15:53:25.974444+05:45,,,,True,,True,,2018-06-16 18:15:00+00:00,2018-06-18T09:45:00+05:45,,,False,,,38353,drr_api,other,,17,421132,,,landslide,6,2018
38352,Landslide at Bagmati Rural Municipality-2,[2008],"{'type': 'Point', 'coordinates': [85.26235882, 27.50651895]}",2020-02-28T05:09:30.765191+05:45,2025-10-28T15:53:25.990149+05:45,,,,True,,True,,2018-06-16 18:15:00+00:00,2018-06-18T09:45:00+05:45,,,False,,,38352,drr_api,nepal_police,,17,421133,,,landslide,6,2018
38351,Flood at Bardibas Municipality-4,[5961],"{'type': 'Point', 'coordinates': [85.88097946, 27.04202777]}",2020-02-28T05:09:30.818776+05:45,2025-10-28T15:53:26.009004+05:45,,,,True,,True,,2018-06-16 18:15:00+00:00,2018-06-18T09:45:00+05:45,,,False,,,38351,drr_api,nepal_police,,11,421135,,,flood,6,2018
38350,Landslide at Mandandeupur Municipality-8,[6103],"{'type': 'Point', 'coordinates': [85.61049259, 27.70220141]}",2020-02-28T05:09:30.872996+05:45,2025-10-28T15:53:26.024807+05:45,,,,True,,True,,2018-06-16 18:15:00+00:00,2018-06-18T09:45:00+05:45,,,False,,,38350,drr_api,nepal_police,,17,421137,,,landslide,6,2018
38349,Landslide at Galkot Municipality-2,[5038],"{'type': 'Point', 'coordinates': [83.46100455, 28.23270488]}",2020-02-28T05:09:30.918837+05:45,2025-10-28T15:53:26.041096+05:45,,,,True,,True,,2018-06-16 18:15:00+00:00,2018-06-18T09:45:00+05:45,,,False,,,38349,drr_api,nepal_police,,17,421139,,,landslide,6,2018
38347,Flood at Kanthekhola Rural Municipality-8,[5035],"{'type': 'Point', 'coordinates': [83.51082721, 28.22674366]}",2020-02-28T05:09:31.041240+05:45,2025-10-28T15:53:26.079960+05:45,,,,True,,True,,2018-06-16 18:15:00+00:00,2018-06-18T09:45:00+05:45,,,False,,,38347,drr_api,nepal_police,,11,421141,,,flood,6,2018
38346,Landslide at Jaimini Municipality-10,[5067],"{'type': 'Point', 'coordinates': [83.5595207, 28.14585685]}",2020-02-28T05:09:31.091588+05:45,2025-10-28T15:53:26.097212+05:45,,,,True,,True,,2018-06-16 18:15:00+00:00,2018-06-18T09:45:00+05:45,,,False,,,38346,drr_api,nepal_police,,17,421143,,,landslide,6,2018
38344,Landslide at Galkot Municipality-1,[5020],"{'type': 'Point', 'coordinates': [83.4871441, 28.20201484]}",2020-02-28T05:09:31.214357+05:45,2025-10-28T15:53:26.129814+05:45,,,,True,,True,,2018-06-15 18:15:00+00:00,2018-06-18T09:45:00+05:45,,,False,,,38344,drr_api,nepal_police,,17,421145,,,landslide,6,2018
38336,Landslide at Sidingba Rural Municipality-6,[1782],"{'type': 'Point', 'coordinates': [87.88049415, 27.348677]}",2020-02-28T05:09:31.537769+05:45,2025-10-28T15:53:26.259794+05:45,,,,True,,True,,2018-06-14 18:15:00+00:00,2018-06-18T09:45:00+05:45,,,False,,,38336,drr_api,nepal_police,,17,31445,,,landslide,6,2018
38328,Landslide at Sirijangha Rural Municipality-7,[1773],"{'type': 'Point', 'coordinates': [87.91470592, 27.40989719]}",2020-02-28T05:09:31.788258+05:45,2025-10-28T15:53:26.392283+05:45,,,,True,,True,,2018-06-15 18:15:00+00:00,2018-06-18T09:45:00+05:45,,,False,,,38328,drr_api,nepal_police,,17,31452,,,landslide,6,2018
38318,Landslide at Pathibhara Yangwarak Rural Municipality-3,[1815],"{'type': 'Point', 'coordinates': [87.75263577, 27.34836468]}",2020-02-28T05:09:32.128287+05:45,2025-10-28T15:53:26.539907+05:45,,,,True,,True,,2018-06-14 18:15:00+00:00,2018-06-18T09:45:00+05:45,,,False,,,38318,drr_api,nepal_police,,17,421174,,,landslide,6,2018
7395,Landslide at Suryagadhi Rural Municipality-4,[3655],"{'type': 'Point', 'coordinates': [85.24446, 27.92448]}",2020-02-28T05:20:40.920074+05:45,2025-10-28T15:55:28.566279+05:45,,,,True,,True,,2012-08-31 18:15:00+00:00,2016-08-02T02:09:31+05:45,,,False,,,7395,drr_api,other,,17,38176,,,landslide,8,2012
38306,Landslide at Waling Municipality-8,[3022],"{'type': 'Point', 'coordinates': [83.7815777, 27.95958511]}",2020-02-28T05:09:32.767963+05:45,2025-10-28T15:53:26.751951+05:45,,,,True,,True,,2018-06-13 18:15:00+00:00,2018-06-15T09:45:00+05:45,,,False,,,38306,drr_api,nepal_police,,17,421186,,,landslide,6,2018
64841,Flood at Yangwarak Rural Municipality-4,[1271],"{'type': 'Point', 'coordinates': [87.84602205, 27.27246796]}",2023-06-19T06:33:11.154672+05:45,2025-10-28T15:53:29.257854+05:45,"कोशी, पाँचथर, याङवरक-४ मा बाढी",,,True,,True,,2023-06-17 18:15:00+00:00,2023-06-19T06:25:19+05:45,,,False,,,60830,drr_api,other,,11,421355,,,flood,6,2023
64798,"Flood at Bansbote, Hilihang Rural Municipality-1",[1220],"{'type': 'Point', 'coordinates': [87.75398984, 27.26336772]}",2023-06-17T20:45:14.374136+05:45,2025-10-28T15:53:30.409908+05:45,"कोशी, पाँचथर, हिलिहाङ-१ मा भारीवर्षा",,,True,,True,,2023-06-19 18:15:00+00:00,2023-06-17T20:32:08+05:45,Bansbote,,False,,,60785,drr_api,other,,11,421434,,,flood,6,2023
85187,Landslide at Gharapjhong Rural Municipality-4,[5075],"{'type': 'Point', 'coordinates': [83.75391856, 28.79861462]}",2025-11-02T06:17:07.288951+05:45,2025-11-02T06:17:07.289131+05:45,"गण्डकी, मुस्ताङ्ग, घरपझोङ-४ मा पहिरो",,,True,,True,,2025-10-30 18:15:00+00:00,2025-11-02T05:05:46+05:45,,,False,,,80893,drr_api,other,,17,434732,,,landslide,10,2025
65977,"Landslide at Khasiwang, Putha Uttarganga Rural Municipality-4",[1452],"{'type': 'Point', 'coordinates': [82.8108847509242, 28.6739897105719]}",2023-08-22T17:17:11.157432+05:45,2025-10-28T15:53:04.820311+05:45,"लुम्बिनी, रुकुम पूर्व, पुथा उत्तरगंगा-४ मा पहिरो",,,True,,True,,2023-08-20 18:15:00+00:00,2023-08-22T16:56:39+05:45,Khasiwang,,False,,,61976,drr_api,other,,17,267464,,,landslide,8,2023
65979,"Landslide at Aambote, Phidim Municipality-11",[1242],"{'type': 'Point', 'coordinates': [87.78498, 27.14773]}",2023-08-22T17:17:11.414814+05:45,2025-10-28T15:53:04.856278+05:45,"कोशी, पाँचथर, फिदिम-११ मा पहिरो",,,True,,True,,2023-08-21 18:15:00+00:00,2023-08-22T16:54:36+05:45,Aambote,,False,,,61974,drr_api,other,,17,267466,,,landslide,8,2023
65680,"Landslide at Salme , Khumbupasanglahmu Rural Municipality-3",[1730],"{'type': 'Point', 'coordinates': [86.68194, 27.72488]}",2023-08-01T12:01:11.553555+05:45,2025-10-28T15:53:11.771538+05:45,"कोशी, सोलुखुम्बु, खुम्वु पासाङल्हामु-३ मा पहिरो",,,True,,True,,2023-07-30 18:15:00+00:00,2023-08-01T11:36:14+05:45,Salme ,,False,,,61671,drr_api,other,,17,420184,,,landslide,7,2023
65606,"Landslide at Khayar Ghari , Netrawati Dabjong Rural Municipality-1",[3169],"{'type': 'Point', 'coordinates': [84.94688, 28.00638]}",2023-07-26T05:17:10.729766+05:45,2025-10-28T15:53:13.410309+05:45,"बाग्मती, धादिङ्ग, नेत्रावती डबजोङ-१ मा पहिरो",,,True,,True,,2023-07-24 18:15:00+00:00,2023-07-26T04:43:14+05:45,Khayar Ghari ,,False,,,61596,drr_api,other,,17,420278,,,landslide,7,2023
64851,"Landslide at Lukunsara, Pokhara Lekhnath Metropolitan City-22",[3885],"{'type': 'Point', 'coordinates': [83.9116343, 28.19884306]}",2023-06-19T10:33:10.727796+05:45,2025-10-28T15:53:29.069500+05:45,"गण्डकी, कास्की, पोखरा लेखनाथ-२२ मा पहिरो",,,True,,True,,2023-06-17 18:15:00+00:00,2023-06-19T10:19:04+05:45,Lukunsara,,False,,,60839,drr_api,other,,17,421343,,,landslide,6,2023
65568,"Landslide at Kalekhola, Chaurjahari Municipality-9",[1505],"{'type': 'Point', 'coordinates': [82.22353309, 28.67210207]}",2023-07-24T12:33:10.779436+05:45,2025-10-28T15:53:14.057921+05:45,"कर्णाली, रुकुम पश्चिम, चौरजहारी-९ मा पहिरो",,,True,,True,,2023-07-23 18:15:00+00:00,2023-07-24T12:04:59+05:45,Kalekhola,,False,,,61563,drr_api,other,,17,420308,,,landslide,7,2023
65500,"Landslide at Saipatung , Putha Uttarganga Rural Municipality-4",[1452],"{'type': 'Point', 'coordinates': [82.8108847509242, 28.6739897105719]}",2023-07-19T16:33:12.595588+05:45,2025-10-28T15:53:15.610614+05:45,"लुम्बिनी, रुकुम पूर्व, पुथा उत्तरगंगा-४ मा पहिरो",,,True,,True,,2023-07-18 18:15:00+00:00,2023-07-19T16:05:33+05:45,Saipatung ,,False,,,61493,drr_api,other,,17,420367,,,landslide,7,2023
65501,"Landslide at Loding , Solududhakunda Municipality-3",[1727],"{'type': 'Point', 'coordinates': [86.5325824, 27.5331491]}",2023-07-19T16:33:12.906670+05:45,2025-10-28T15:53:15.625587+05:45,"कोशी, सोलुखुम्बु, सोलुदुधकुण्ड-३ मा पहिरो",,,True,,True,,2023-07-18 18:15:00+00:00,2023-07-19T15:59:40+05:45,Loding ,,False,,,61492,drr_api,other,,17,251980,,,landslide,7,2023
65153,"Landslide at Simalchaur / Garjeni, Mandavi Rural Municipality-1",[1393],"{'type': 'Point', 'coordinates': [82.77314275, 28.02042938]}",2023-07-02T05:33:10.718496+05:45,2025-10-28T15:53:22.840677+05:45,"लुम्बिनी, प्युठान, माण्डवी-१ मा पहिरो",,,True,,True,,2023-06-30 18:15:00+00:00,2023-07-02T05:13:17+05:45,Simalchaur / Garjeni,,False,,,61147,drr_api,other,,17,420897,,,landslide,6,2023
7393,Flood at Kageshwori Manahora Municipality-9,[3837],"{'type': 'Point', 'coordinates': [85.37856, 27.69912]}",2020-02-28T05:20:41.007316+05:45,2025-10-28T15:55:28.599253+05:45,,,,True,,True,,2012-08-31 18:15:00+00:00,2016-08-02T02:09:31+05:45,,,False,,,7393,drr_api,nepal_police,,11,38178,,,flood,8,2012
65089,"Landslide at Dab Bazar , Budhiganga Municipality-10",[248],"{'type': 'Point', 'coordinates': [81.27281411, 29.32238103]}",2023-06-29T11:45:14.622431+05:45,2025-10-28T15:53:24.054552+05:45,"सुदुरपश्चिम, बाजुरा, बुढीगंगा-१० मा पहिरो",,,True,,True,,2023-06-28 18:15:00+00:00,2023-06-29T11:23:18+05:45,Dab Bazar ,,False,,,61086,drr_api,other,,17,420992,,,landslide,6,2023
65042,"Landslide at Bihibare Bazar , Nechasalyan Rural Municipality-3",[1738],"{'type': 'Point', 'coordinates': [86.64151113, 27.35365287]}",2023-06-26T18:01:11.370385+05:45,2025-10-28T15:53:25.072448+05:45,"कोशी, सोलुखुम्बु, नेचासल्यान-३ मा पहिरो",,,True,,True,,2023-06-24 18:15:00+00:00,2023-06-26T11:50:12+05:45,Bihibare Bazar ,,False,,,61036,drr_api,other,,17,421074,,,landslide,6,2023
38223,Landslide at MadhyaNepal Municipality-7,[953],"{'type': 'Point', 'coordinates': [84.23696553, 28.17293924]}",2020-02-28T05:09:36.411949+05:45,2025-10-28T15:53:28.285564+05:45,,,,True,,True,,2018-06-06 18:15:00+00:00,2018-06-08T09:45:00+05:45,,,False,,,38223,drr_api,nepal_police,,17,421289,,,landslide,6,2018
38190,Landslide at Phaktanglung Rural Municipality-2,[1774],"{'type': 'Point', 'coordinates': [87.68403913, 27.46456604]}",2020-02-28T05:09:37.841777+05:45,2025-10-28T15:53:28.926253+05:45,,,,True,,True,,2018-06-04 18:15:00+00:00,2018-06-06T09:45:00+05:45,,,False,,,38190,drr_api,nepal_police,,17,421334,,,landslide,6,2018
38176,Landslide at Laligurans Municipality-7,[1852],"{'type': 'Point', 'coordinates': [87.44789446, 27.15605826]}",2020-02-28T05:09:38.378064+05:45,2025-10-28T15:53:29.165000+05:45,,,,True,,True,,2018-06-02 18:15:00+00:00,2018-06-04T09:45:00+05:45,,,False,,,38176,drr_api,nepal_police,,17,421350,,,landslide,6,2018
38172,Landslide at Ichchhyakamana Rural Municipality-6,[2242],"{'type': 'Point', 'coordinates': [84.54786016, 27.8118281]}",2020-02-28T05:09:38.490448+05:45,2025-10-28T15:53:29.237297+05:45,,,,True,,True,,2018-06-02 18:15:00+00:00,2018-06-04T09:45:00+05:45,,,False,,,38172,drr_api,nepal_police,,17,421353,,,landslide,6,2018
38149,Landslide at Tinau Rural Municipality-3,[5697],"{'type': 'Point', 'coordinates': [83.50899655, 27.74194234]}",2020-02-28T05:09:39.197774+05:45,2025-10-28T15:53:29.617821+05:45,,,,True,,True,,2018-05-31 18:15:00+00:00,2018-06-03T09:45:00+05:45,,,False,,,38149,drr_api,nepal_police,,17,421382,,,landslide,5,2018
38146,Landslide at Subha Kalika Rural Municipality-1,[840],"{'type': 'Point', 'coordinates': [81.5746824, 29.08615582]}",2020-02-28T05:09:39.232661+05:45,2025-10-28T15:53:29.679605+05:45,,,,True,,True,,2018-05-31 18:15:00+00:00,2018-06-01T09:45:00+05:45,,,False,,,38146,drr_api,nepal_police,,17,421388,,,landslide,5,2018
38145,Landslide at Shivaraj Municipality-1,[2107],"{'type': 'Point', 'coordinates': [82.86572355, 27.74261415]}",2020-02-28T05:09:39.269869+05:45,2025-10-28T15:53:29.696617+05:45,,,,True,,True,,2018-05-31 18:15:00+00:00,2018-06-01T09:45:00+05:45,,,False,,,38145,drr_api,nepal_police,,17,421389,,,landslide,5,2018
38133,Landslide at Thawang Rural Municipality-3,[5271],"{'type': 'Point', 'coordinates': [82.66176963, 28.45687887]}",2020-02-28T05:09:39.689007+05:45,2025-10-28T15:53:29.901145+05:45,,,,True,,True,,2018-05-30 18:15:00+00:00,2018-06-01T09:45:00+05:45,,,False,,,38133,drr_api,nepal_police,,17,421402,,,landslide,5,2018
38135,Landslide at Mahakulung Rural Municipality-1,[1748],"{'type': 'Point', 'coordinates': [86.81480797, 27.52400535]}",2020-02-28T05:09:39.614680+05:45,2025-10-28T15:53:29.866705+05:45,,,,True,,True,,2018-05-30 18:15:00+00:00,2018-06-01T09:45:00+05:45,,,False,,,38135,drr_api,nepal_police,,17,421401,,,landslide,5,2018
38124,Landslide at Godawari_Lalitpur Municipality-6,[2006],"{'type': 'Point', 'coordinates': [85.31137277, 27.55627063]}",2020-02-28T05:09:40.088556+05:45,2025-10-28T15:53:30.041637+05:45,,,,True,,True,,2018-05-29 18:15:00+00:00,2018-05-31T09:45:00+05:45,,,False,,,38124,drr_api,nepal_police,,17,421413,,,landslide,5,2018
